Producto;Precio;Año;Mes;Origen
LIMON PRIMAFIORI;0.90 €;2017;9;MecaMadrid
MANDARINAS SATSUMAS;0.90 €;2017;9;MecaMadrid
MANDARINA ORRI;2.79 €;2017;9;MecaMadrid
MANDARINAS CLEMENTINAS;1.51 €;2017;9;MecaMadrid
MANDARINAS CLEMENVILLES;1.30 €;2017;9;MecaMadrid
MANDARINA NADORCOTT;2.33 €;2017;9;MecaMadrid
MANGA;1.00 €;2017;9;MecaMadrid
MANGOS;1.75 €;2017;9;MecaMadrid
MANZANA ROYAL GALA;1.15 €;2017;9;MecaMadrid
MANZANA GRANNY SMITH;1.10 €;2017;9;MecaMadrid
MANZANAS REINETA;1.30 €;2017;9;MecaMadrid
MANZANA FUJI;1.30 €;2017;9;MecaMadrid
MANZANA PINK LADY;2.00 €;2017;9;MecaMadrid
MANZANAS STARKING;1.00 €;2017;9;MecaMadrid
MANZANAS GOLDEN;1.12 €;2017;9;MecaMadrid
MARACUYA;7.20 €;2017;9;MecaMadrid
MELOCOTON ROJO;0.65 €;2017;9;MecaMadrid
MELOCOTONES CALANDA;1.77 €;2017;9;MecaMadrid
MELOCOTONES AMARILLO;1.26 €;2017;9;MecaMadrid
MELONES CANTALOUP;1.08 €;2017;9;MecaMadrid
MELONES GALIA;1.18 €;2017;9;MecaMadrid
MELONES PIEL DE SAPO;0.86 €;2017;9;MecaMadrid
MEMBRILLOS;1.04 €;2017;9;MecaMadrid
NARANJA NAVEL LATE;1.18 €;2017;9;MecaMadrid
NARANJA VALENCIA LATE;1.10 €;2017;9;MecaMadrid
NARANJA SALUSTIANA;0.90 €;2017;9;MecaMadrid
NARANJA NAVELINA;0.85 €;2017;9;MecaMadrid
NARANJAS NAVEL;1.06 €;2017;9;MecaMadrid
NECTARINA NACIONAL;0.83 €;2017;9;MecaMadrid
NUECES;4.30 €;2017;9;MecaMadrid
PAPAYA GIGANTE;2.66 €;2017;9;MecaMadrid
PAPAYA O.V.;2.75 €;2017;9;MecaMadrid
PARAGUAYAS;1.04 €;2017;9;MecaMadrid
PERAS CONFERENCE;1.21 €;2017;9;MecaMadrid
PERAS BLANQUILLAS;1.21 €;2017;9;MecaMadrid
PERAS DOYAN DE COMICE;1.56 €;2017;9;MecaMadrid
PERAS ERCOLINI;1.35 €;2017;9;MecaMadrid
PERAS LIMONERAS;0.80 €;2017;9;MecaMadrid
PIÑA GOLDEN SWEET;1.02 €;2017;9;MecaMadrid
PITAHAYA ROJA;10.40 €;2017;9;MecaMadrid
PITAHAYA AMARILLA;9.60 €;2017;9;MecaMadrid
PLATANOS EXTRA;1.09 €;2017;9;MecaMadrid
PLATANO IMPORT. O BANANA;0.76 €;2017;9;MecaMadrid
PLATANO MACHO;1.40 €;2017;9;MecaMadrid
POMELO ROJO;1.32 €;2017;9;MecaMadrid
RESTO DE FRUTAS;0.01 €;2017;9;MecaMadrid
SANDIA SIN SEMILLA;0.50 €;2017;9;MecaMadrid
UVA IDEAL;1.07 €;2017;9;MecaMadrid
UVA VILLANUEVA;0.61 €;2017;9;MecaMadrid
UVA MOSCATEL ESPAÑOLA;2.14 €;2017;9;MecaMadrid
UVA RED GLOBER;1.04 €;2017;9;MecaMadrid
UVA SIN SEMILLA BLANCA;1.89 €;2017;9;MecaMadrid
UVA VICTORIA;1.00 €;2017;9;MecaMadrid
ACELGAS;0.73 €;2017;9;MecaMadrid
AJOS SECOS;1.80 €;2017;9;MecaMadrid
ALCACHOFAS DE LEVANTE;2.33 €;2017;9;MecaMadrid
APIO VERDE;0.60 €;2017;9;MecaMadrid
APIONABO;1.00 €;2017;9;MecaMadrid
BATATAS YEMA DE HUEVO;0.83 €;2017;9;MecaMadrid
BERENJENAS MORADAS;1.62 €;2017;9;MecaMadrid
BERROS;7.00 €;2017;9;MecaMadrid
BONIATOS;1.80 €;2017;9;MecaMadrid
BORRAJAS O.V.;2.00 €;2017;9;MecaMadrid
BORRAJA INVERNADERO;1.50 €;2017;9;MecaMadrid
BROCOLI;1.47 €;2017;9;MecaMadrid
CALABACIN VERDE;1.38 €;2017;9;MecaMadrid
CALABAZAS VIOLIN;0.65 €;2017;9;MecaMadrid
CARDOS;1.60 €;2017;9;MecaMadrid
CARLOTAS;0.01 €;2017;9;MecaMadrid
CEBOLLA FRANCESA/ECHALOTE;2.60 €;2017;9;MecaMadrid
CEBOLLA GRANO DE ORO;0.24 €;2017;9;MecaMadrid
CEBOLLA MORADA;0.43 €;2017;9;MecaMadrid
CEBOLLA BLANCA DULCE;0.73 €;2017;9;MecaMadrid
CEBOLLA TIERNA;0.55 €;2017;9;MecaMadrid
CHAMPIÑON;1.70 €;2017;9;MecaMadrid
CHIRIVIAS;1.00 €;2017;9;MecaMadrid
COLES DE BRUSELAS;1.80 €;2017;9;MecaMadrid
COLES-REPOLLO;0.49 €;2017;9;MecaMadrid
COL CHINA;0.90 €;2017;9;MecaMadrid
COLIFLOR;2.01 €;2017;9;MecaMadrid
CONGELADOS VEGEALES;0.00 €;2017;9;MecaMadrid
CONSERVAS VEGETALES;0.00 €;2017;9;MecaMadrid
CUARTA GAMA HORTALIZAS;0.00 €;2017;9;MecaMadrid
ELABORADOS VEGETALES;0.00 €;2017;9;MecaMadrid
ACHICORIA;1.40 €;2017;9;MecaMadrid
ENDIBIA;0.45 €;2017;9;MecaMadrid
ESCAROLAS;0.73 €;2017;9;MecaMadrid
ESPARRAGO VERDE;7.00 €;2017;9;MecaMadrid
ESPINACAS;0.55 €;2017;9;MecaMadrid
GRELOS;0.40 €;2017;9;MecaMadrid
GUISANTES;1.20 €;2017;9;MecaMadrid
HABAS VERDES;0.90 €;2017;9;MecaMadrid
HINOJO;1.25 €;2017;9;MecaMadrid
JENGIBRE;1.30 €;2017;9;MecaMadrid
JUDIA VERDE HELDA;2.69 €;2017;9;MecaMadrid
JUDIA VERDE BOBY;2.31 €;2017;9;MecaMadrid
JUDIAS VERDES GARRAFAL;3.44 €;2017;9;MecaMadrid
LAUREL;0.25 €;2017;9;MecaMadrid
LECHUGA BATAVIA;0.28 €;2017;9;MecaMadrid
LECHUGA TROCADERO;0.49 €;2017;9;MecaMadrid
COGOLLOS;0.08 €;2017;9;MecaMadrid
LECHUGA HOJA DE ROBLE;0.49 €;2017;9;MecaMadrid
LECHUGAS ROMANAS;0.39 €;2017;9;MecaMadrid
LECHUGA LOLLO ROSSO;0.53 €;2017;9;MecaMadrid
LECHUGAS ICEBERG;0.44 €;2017;9;MecaMadrid
COL LOMBARDA;0.65 €;2017;9;MecaMadrid
MAIZ;1.88 €;2017;9;MecaMadrid
NABOS;0.67 €;2017;9;MecaMadrid
PEPINO CORTO TIPO ESPAÑOL;0.97 €;2017;9;MecaMadrid
PEREJIL;0.65 €;2017;9;MecaMadrid
PIMIENTAS VERDES;0.01 €;2017;9;MecaMadrid
PIMIENTO AMARILLO;1.40 €;2017;9;MecaMadrid
PIMIENTOS LAMUYOS;0.97 €;2017;9;MecaMadrid
PIMIENTO DE PADRON;1.53 €;2017;9;MecaMadrid
PIMIENTO VERDE ITALIANO;1.44 €;2017;9;MecaMadrid
PIMIENTOS ROJOS;1.29 €;2017;9;MecaMadrid
PRECOCINADOS VEGETALES;0.00 €;2017;9;MecaMadrid
PUERROS;0.86 €;2017;9;MecaMadrid
QUINTA GAMA HORTALIZAS;0.00 €;2017;9;MecaMadrid
RABANILLAS;0.00 €;2017;9;MecaMadrid
RABANOS;0.90 €;2017;9;MecaMadrid
REMOLACHA;1.20 €;2017;9;MecaMadrid
RESTO DE HORTALIZAS;0.01 €;2017;9;MecaMadrid
ROMANESCU;3.75 €;2017;9;MecaMadrid
SETA/HONGO BOLETUS EDULIS;15.53 €;2017;9;MecaMadrid
SETAS DE CULTIVO;3.17 €;2017;9;MecaMadrid
SETA DE CARDO;12.00 €;2017;9;MecaMadrid
SETA SHII-TAKE;5.00 €;2017;9;MecaMadrid
SETAS NISCALOS;16.21 €;2017;9;MecaMadrid
TIRABEQUES;2.00 €;2017;9;MecaMadrid
TOMATE MAZARRON;1.10 €;2017;9;MecaMadrid
TOMATE EN RAMA;1.04 €;2017;9;MecaMadrid
TOMATE PERA;0.89 €;2017;9;MecaMadrid
TOMATE CHERRY;1.50 €;2017;9;MecaMadrid
TOMATE DANIELA;0.90 €;2017;9;MecaMadrid
TOMATE KUMATO;1.11 €;2017;9;MecaMadrid
YUCA;1.55 €;2017;9;MecaMadrid
ZANAHORIAS O CARLOTA NANT;0.37 €;2017;9;MecaMadrid
ZANAHORIA EN RAMA;0.72 €;2017;9;MecaMadrid
PATATA JAERLA GRANEL;0.17 €;2017;9;MecaMadrid
PATATA MONA LISA CONFECCI;0.42 €;2017;9;MecaMadrid
PATATA AGRIA GRANEL;0.28 €;2017;9;MecaMadrid
PATATA MONA LISA GRANEL;0.20 €;2017;9;MecaMadrid
PATATA ROJA;0.30 €;2017;9;MecaMadrid
PATATA SPUNTA;0.20 €;2017;9;MecaMadrid
ACEITUNAS;0.00 €;2017;9;MecaMadrid
ACEITUNAS;3.46 €;2017;10;MecaMadrid
AGUACATE HASS;3.71 €;2017;10;MecaMadrid
BANANITOS;6.25 €;2017;10;MecaMadrid
CAQUI SHARON;1.30 €;2017;10;MecaMadrid
CAQUI ROJO BRILLANTE;1.20 €;2017;10;MecaMadrid
CASTAÑA NACIONAL;3.00 €;2017;10;MecaMadrid
CHIRIMOYAS;1.56 €;2017;10;MecaMadrid
CIRUELAS TOLOSA;1.50 €;2017;10;MecaMadrid
CIRUELA ANASPAR;0.70 €;2017;10;MecaMadrid
CIRUELA ANGELENO;0.92 €;2017;10;MecaMadrid
CIRUELAS MORADAS;1.50 €;2017;10;MecaMadrid
COCO EN SECO;0.65 €;2017;10;MecaMadrid
CUARTA GAMA FRUTAS;0.00 €;2017;10;MecaMadrid
DATILES;3.20 €;2017;10;MecaMadrid
DATIL MEDJOUL;6.00 €;2017;10;MecaMadrid
FRAMBUESAS;12.00 €;2017;10;MecaMadrid
FRESAS;2.75 €;2017;10;MecaMadrid
FRESON;5.00 €;2017;10;MecaMadrid
CACAHUETE CON SAL;1.85 €;2017;10;MecaMadrid
PANCHITO SIN PIEL;2.75 €;2017;10;MecaMadrid
CACAHUETE SIN SAL;2.25 €;2017;10;MecaMadrid
ALMENDRA LARGUETA TOSTADA;11.85 €;2017;10;MecaMadrid
PANCHITO CON PIEL;2.25 €;2017;10;MecaMadrid
PISTACHO IRANI;13.45 €;2017;10;MecaMadrid
GRANADAS;0.92 €;2017;10;MecaMadrid
GUAYABOS;8.00 €;2017;10;MecaMadrid
HIGOS VERDES;2.42 €;2017;10;MecaMadrid
HIGOS SECOS NACIONALES;3.85 €;2017;10;MecaMadrid
KIWANO;2.00 €;2017;10;MecaMadrid
KIWI KIWIGOLD;3.68 €;2017;10;MecaMadrid
KIWI PULPA VERDE;3.35 €;2017;10;MecaMadrid
LIMA;1.66 €;2017;10;MecaMadrid
LIMON EUREKA;1.10 €;2017;10;MecaMadrid
LIMON PRIMAFIORI;1.00 €;2017;10;MecaMadrid
LIMONES VERNA;1.00 €;2017;10;MecaMadrid
LITCHIS;15.00 €;2017;10;MecaMadrid
MANDARINA ORONULES;1.28 €;2017;10;MecaMadrid
MANDARINA ORRI;2.80 €;2017;10;MecaMadrid
MANDARINAS CLEMENTINAS;0.99 €;2017;10;MecaMadrid
MANDARINA NADORCOTT;2.50 €;2017;10;MecaMadrid
MANDARINAS MARISOL;0.80 €;2017;10;MecaMadrid
MANDARINAS SATSUMAS;0.47 €;2017;10;MecaMadrid
MANGA;1.00 €;2017;10;MecaMadrid
MANGOS;1.85 €;2017;10;MecaMadrid
MANZANA ROYAL GALA;1.15 €;2017;10;MecaMadrid
MANZANA GRANNY SMITH;1.24 €;2017;10;MecaMadrid
MANZANAS REINETA;1.39 €;2017;10;MecaMadrid
MANZANA FUJI;1.49 €;2017;10;MecaMadrid
MANZANA PINK LADY;1.95 €;2017;10;MecaMadrid
MANZANAS STARKING;1.14 €;2017;10;MecaMadrid
MANZANAS VERDE DONCELLA;2.00 €;2017;10;MecaMadrid
MANZANAS GOLDEN;1.10 €;2017;10;MecaMadrid
MARACUYA;4.85 €;2017;10;MecaMadrid
MELOCOTON ROJO;0.60 €;2017;10;MecaMadrid
MELOCOTONES CALANDA;1.92 €;2017;10;MecaMadrid
MELOCOTONES AMARILLO;1.49 €;2017;10;MecaMadrid
MELONES CANTALOUP;1.30 €;2017;10;MecaMadrid
MELONES GALIA;1.49 €;2017;10;MecaMadrid
MELONES AMARILLO;1.02 €;2017;10;MecaMadrid
MELONES PIEL DE SAPO;0.85 €;2017;10;MecaMadrid
MEMBRILLOS;0.92 €;2017;10;MecaMadrid
MORAS;9.60 €;2017;10;MecaMadrid
NARANJA NAVEL LATE;1.43 €;2017;10;MecaMadrid
NARANJA VALENCIA LATE;1.10 €;2017;10;MecaMadrid
NARANJA NAVELINA;0.82 €;2017;10;MecaMadrid
NECTARINA NACIONAL;0.90 €;2017;10;MecaMadrid
NUECES;4.26 €;2017;10;MecaMadrid
PAPAYA O.V.;2.56 €;2017;10;MecaMadrid
PARAGUAYAS;1.20 €;2017;10;MecaMadrid
PERAS CONFERENCE;1.36 €;2017;10;MecaMadrid
PERAS BLANQUILLAS;1.28 €;2017;10;MecaMadrid
PERAS DOYAN DE COMICE;1.40 €;2017;10;MecaMadrid
PERAS ERCOLINI;1.40 €;2017;10;MecaMadrid
PIÑA BABY;5.34 €;2017;10;MecaMadrid
PIÑA GOLDEN SWEET;0.70 €;2017;10;MecaMadrid
PLATANOS EXTRA;1.62 €;2017;10;MecaMadrid
PLATANO MACHO;1.22 €;2017;10;MecaMadrid
PLATANO IMPORT. O BANANA;0.82 €;2017;10;MecaMadrid
POMELO ROJO;1.38 €;2017;10;MecaMadrid
RESTO DE FRUTAS;0.01 €;2017;10;MecaMadrid
SANDIA SIN SEMILLA;0.50 €;2017;10;MecaMadrid
UVA ALEDO;1.35 €;2017;10;MecaMadrid
UVA DOMINGA;1.12 €;2017;10;MecaMadrid
UVA IDEAL;1.35 €;2017;10;MecaMadrid
UVA SIN SEMILLA NEGRA;2.13 €;2017;10;MecaMadrid
UVA VILLANUEVA;0.60 €;2017;10;MecaMadrid
UVA RED GLOBER;1.28 €;2017;10;MecaMadrid
UVA SIN SEMILLA BLANCA;2.10 €;2017;10;MecaMadrid
ACELGAS;0.71 €;2017;10;MecaMadrid
AJOS SECOS;1.80 €;2017;10;MecaMadrid
ALCACHOFAS DE LEVANTE;2.32 €;2017;10;MecaMadrid
ALPICOCES;0.01 €;2017;10;MecaMadrid
APIO VERDE;0.60 €;2017;10;MecaMadrid
APIONABO;1.77 €;2017;10;MecaMadrid
BATATAS YEMA DE HUEVO;0.78 €;2017;10;MecaMadrid
BERENJENAS MORADAS;0.79 €;2017;10;MecaMadrid
BONIATOS;1.80 €;2017;10;MecaMadrid
BORRAJA INVERNADERO;1.38 €;2017;10;MecaMadrid
BROCOLI;1.08 €;2017;10;MecaMadrid
CALABACIN VERDE;1.14 €;2017;10;MecaMadrid
CALABAZAS REDONDA;1.00 €;2017;10;MecaMadrid
CALABAZAS VIOLIN;0.54 €;2017;10;MecaMadrid
CARLOTAS;0.01 €;2017;10;MecaMadrid
CEBOLLA FRANCESA/ECHALOTE;2.77 €;2017;10;MecaMadrid
CEBOLLA GRANO DE ORO;0.31 €;2017;10;MecaMadrid
CEBOLLA MORADA;0.45 €;2017;10;MecaMadrid
CEBOLLA TIERNA;0.64 €;2017;10;MecaMadrid
CEBOLLA BLANCA DULCE;0.79 €;2017;10;MecaMadrid
CHAMPIÑON;1.60 €;2017;10;MecaMadrid
CHIRIVIAS;1.13 €;2017;10;MecaMadrid
COLES DE BRUSELAS;1.61 €;2017;10;MecaMadrid
COLES-REPOLLO;0.45 €;2017;10;MecaMadrid
COL CHINA;0.76 €;2017;10;MecaMadrid
COLIFLOR;1.50 €;2017;10;MecaMadrid
CONGELADOS VEGEALES;0.00 €;2017;10;MecaMadrid
CONSERVAS VEGETALES;0.00 €;2017;10;MecaMadrid
CUARTA GAMA HORTALIZAS;0.00 €;2017;10;MecaMadrid
ELABORADOS VEGETALES;0.00 €;2017;10;MecaMadrid
ACHICORIA;1.46 €;2017;10;MecaMadrid
ENDIBIA;0.45 €;2017;10;MecaMadrid
ESCAROLAS;0.58 €;2017;10;MecaMadrid
ESPARRAGO VERDE;6.46 €;2017;10;MecaMadrid
ESPINACAS;0.65 €;2017;10;MecaMadrid
GRELOS;0.49 €;2017;10;MecaMadrid
GUISANTES;4.00 €;2017;10;MecaMadrid
HABAS VERDES;1.76 €;2017;10;MecaMadrid
HINOJO;1.25 €;2017;10;MecaMadrid
JENGIBRE;2.62 €;2017;10;MecaMadrid
JUDIA VERDE HELDA;1.78 €;2017;10;MecaMadrid
JUDIA VERDE BOBY;1.72 €;2017;10;MecaMadrid
JUDIAS VERDES GARRAFAL;3.59 €;2017;10;MecaMadrid
LAUREL;0.25 €;2017;10;MecaMadrid
LECHUGA LOLLO ROSSO;0.53 €;2017;10;MecaMadrid
LECHUGAS ICEBERG;0.39 €;2017;10;MecaMadrid
COGOLLOS;0.08 €;2017;10;MecaMadrid
LECHUGA HOJA DE ROBLE;0.44 €;2017;10;MecaMadrid
LECHUGAS ROMANAS;0.37 €;2017;10;MecaMadrid
LECHUGA BATAVIA;0.32 €;2017;10;MecaMadrid
LECHUGA TROCADERO;0.50 €;2017;10;MecaMadrid
COL LOMBARDA;0.59 €;2017;10;MecaMadrid
MAIZ;1.88 €;2017;10;MecaMadrid
NABOS;0.68 €;2017;10;MecaMadrid
PEPINO CORTO TIPO ESPAÑOL;0.77 €;2017;10;MecaMadrid
PEREJIL;0.60 €;2017;10;MecaMadrid
PIMIENTAS VERDES;0.01 €;2017;10;MecaMadrid
PIMIENTO DE PADRON;2.14 €;2017;10;MecaMadrid
PIMIENTO VERDE ITALIANO;1.19 €;2017;10;MecaMadrid
PIMIENTOS ROJOS;1.50 €;2017;10;MecaMadrid
PIMIENTOS LAMUYOS;0.99 €;2017;10;MecaMadrid
PRECOCINADOS VEGETALES;0.00 €;2017;10;MecaMadrid
PUERROS;0.76 €;2017;10;MecaMadrid
QUINTA GAMA HORTALIZAS;0.00 €;2017;10;MecaMadrid
RABANOS;0.70 €;2017;10;MecaMadrid
REMOLACHA;0.97 €;2017;10;MecaMadrid
RESTO DE HORTALIZAS;0.01 €;2017;10;MecaMadrid
SETA SHII-TAKE;5.00 €;2017;10;MecaMadrid
SETA/HONGO BOLETUS EDULIS;17.04 €;2017;10;MecaMadrid
SETAS DE CULTIVO;2.68 €;2017;10;MecaMadrid
SETAS NISCALOS;12.77 €;2017;10;MecaMadrid
SETA DE CARDO;11.79 €;2017;10;MecaMadrid
TIRABEQUES;3.00 €;2017;10;MecaMadrid
TOMATE MAZARRON;1.30 €;2017;10;MecaMadrid
TOMATE RAF;2.17 €;2017;10;MecaMadrid
TOMATE CHERRY;1.89 €;2017;10;MecaMadrid
TOMATE EN RAMA;1.39 €;2017;10;MecaMadrid
TOMATE PERA;1.05 €;2017;10;MecaMadrid
TOMATE DANIELA;0.98 €;2017;10;MecaMadrid
TOMATE KUMATO;1.84 €;2017;10;MecaMadrid
YUCA;1.52 €;2017;10;MecaMadrid
ZANAHORIA EN RAMA;0.65 €;2017;10;MecaMadrid
ZANAHORIAS O CARLOTA NANT;0.35 €;2017;10;MecaMadrid
PATATA AGATA GRANEL;0.28 €;2017;10;MecaMadrid
PATATA AGRIA GRANEL;0.28 €;2017;10;MecaMadrid
PATATA JAERLA GRANEL;0.16 €;2017;10;MecaMadrid
PATATA MONA LISA CONFECCI;0.42 €;2017;10;MecaMadrid
PATATA CAESAR GRANEL;0.29 €;2017;10;MecaMadrid
PATATA MONA LISA GRANEL;0.21 €;2017;10;MecaMadrid
PATATA ROJA;0.29 €;2017;10;MecaMadrid
PATATA SPUNTA;0.20 €;2017;10;MecaMadrid
ACEITUNAS;0.00 €;2017;10;MecaMadrid
ACEITUNAS;3.46 €;2017;11;MecaMadrid
AGUACATE HASS;4.47 €;2017;11;MecaMadrid
BANANITOS;6.00 €;2017;11;MecaMadrid
CAÑA DE AZUCAR;5.00 €;2017;11;MecaMadrid
CAQUI SHARON;1.54 €;2017;11;MecaMadrid
CAQUI ROJO BRILLANTE;0.80 €;2017;11;MecaMadrid
CASTAÑA NACIONAL;3.32 €;2017;11;MecaMadrid
CEREZAS O.V.;11.67 €;2017;11;MecaMadrid
CHIRIMOYAS;1.88 €;2017;11;MecaMadrid
CIRUELA ANGELENO;1.27 €;2017;11;MecaMadrid
COCO EN SECO;1.30 €;2017;11;MecaMadrid
CUARTA GAMA FRUTAS;0.00 €;2017;11;MecaMadrid
DATIL MEDJOUL;9.33 €;2017;11;MecaMadrid
FRAMBUESAS;10.83 €;2017;11;MecaMadrid
FRESON;5.31 €;2017;11;MecaMadrid
FRUTA DE LA PASION;7.00 €;2017;11;MecaMadrid
CACAHUETE CON SAL;1.85 €;2017;11;MecaMadrid
PANCHITO SIN PIEL;2.75 €;2017;11;MecaMadrid
CACAHUETE SIN SAL;2.25 €;2017;11;MecaMadrid
ALMENDRA LARGUETA TOSTADA;11.85 €;2017;11;MecaMadrid
PANCHITO CON PIEL;2.25 €;2017;11;MecaMadrid
PISTACHO IRANI;13.45 €;2017;11;MecaMadrid
GRANADAS;1.00 €;2017;11;MecaMadrid
GUAYABOS;2.08 €;2017;11;MecaMadrid
HIGOS VERDES;3.00 €;2017;11;MecaMadrid
HIGOS SECOS NACIONALES;4.00 €;2017;11;MecaMadrid
KIWI KIWIGOLD;3.58 €;2017;11;MecaMadrid
KIWI PULPA VERDE;2.54 €;2017;11;MecaMadrid
LIMA;2.60 €;2017;11;MecaMadrid
LIMON PRIMAFIORI;1.29 €;2017;11;MecaMadrid
LITCHIS;12.50 €;2017;11;MecaMadrid
MANDARINA ORONULES;1.14 €;2017;11;MecaMadrid
MANDARINAS CLEMENTINAS;1.50 €;2017;11;MecaMadrid
MANDARINAS CLEMENULES;1.11 €;2017;11;MecaMadrid
MANGA;1.00 €;2017;11;MecaMadrid
MANGOS;2.54 €;2017;11;MecaMadrid
MANZANA ROYAL GALA;1.18 €;2017;11;MecaMadrid
MANZANA GRANNY SMITH;1.17 €;2017;11;MecaMadrid
MANZANAS REINETA;1.35 €;2017;11;MecaMadrid
MANZANA FUJI;1.50 €;2017;11;MecaMadrid
MANZANA PINK LADY;1.87 €;2017;11;MecaMadrid
MANZANAS STARKING;1.12 €;2017;11;MecaMadrid
MANZANAS VERDE DONCELLA;2.00 €;2017;11;MecaMadrid
MANZANAS GOLDEN;0.99 €;2017;11;MecaMadrid
MARACUYA;4.85 €;2017;11;MecaMadrid
MELOCOTON ROJO;4.50 €;2017;11;MecaMadrid
MELOCOTONES CALANDA;2.25 €;2017;11;MecaMadrid
MELOCOTONES AMARILLO;1.80 €;2017;11;MecaMadrid
MELONES CANTALOUP;1.46 €;2017;11;MecaMadrid
MELONES GALIA;1.30 €;2017;11;MecaMadrid
MELONES PIEL DE SAPO;1.44 €;2017;11;MecaMadrid
MEMBRILLOS;0.96 €;2017;11;MecaMadrid
MORAS;18.00 €;2017;11;MecaMadrid
NARANJA NAVEL LATE;1.50 €;2017;11;MecaMadrid
NARANJA VALENCIA LATE;1.10 €;2017;11;MecaMadrid
NARANJA SALUSTIANA;0.95 €;2017;11;MecaMadrid
NARANJA NAVELINA;0.83 €;2017;11;MecaMadrid
NECTARINA NACIONAL;0.90 €;2017;11;MecaMadrid
NUECES;4.20 €;2017;11;MecaMadrid
PAPAYA GIGANTE;2.67 €;2017;11;MecaMadrid
PAPAYA O.V.;2.71 €;2017;11;MecaMadrid
PARAGUAYAS;1.20 €;2017;11;MecaMadrid
PERAS CONFERENCE;1.30 €;2017;11;MecaMadrid
PERAS BLANQUILLAS;1.26 €;2017;11;MecaMadrid
PERAS DOYAN DE COMICE;1.41 €;2017;11;MecaMadrid
PERAS ERCOLINI;1.51 €;2017;11;MecaMadrid
PIÑA BABY;6.67 €;2017;11;MecaMadrid
PIÑA GOLDEN SWEET;0.74 €;2017;11;MecaMadrid
PITAHAYA AMARILLA;8.67 €;2017;11;MecaMadrid
PITAHAYA ROJA;9.00 €;2017;11;MecaMadrid
PLATANOS EXTRA;1.47 €;2017;11;MecaMadrid
PLATANO IMPORT. O BANANA;0.82 €;2017;11;MecaMadrid
PLATANO MACHO;1.13 €;2017;11;MecaMadrid
POMELO ROJO;1.18 €;2017;11;MecaMadrid
RESTO DE FRUTAS;0.01 €;2017;11;MecaMadrid
SANDIA IMPORTACION;1.04 €;2017;11;MecaMadrid
SANDIA SIN SEMILLA;1.00 €;2017;11;MecaMadrid
UVA ALEDO;1.59 €;2017;11;MecaMadrid
UVA DOMINGA;1.19 €;2017;11;MecaMadrid
UVA IDEAL;2.17 €;2017;11;MecaMadrid
UVA SIN SEMILLA NEGRA;2.42 €;2017;11;MecaMadrid
UVA RED GLOBER;1.95 €;2017;11;MecaMadrid
UVA SIN SEMILLA BLANCA;3.06 €;2017;11;MecaMadrid
ACELGAS;0.70 €;2017;11;MecaMadrid
AJOS SECOS;1.75 €;2017;11;MecaMadrid
ALCACHOFA BLANCA TUDELA;2.30 €;2017;11;MecaMadrid
ALCACHOFAS DE LEVANTE;1.90 €;2017;11;MecaMadrid
APIO VERDE;0.60 €;2017;11;MecaMadrid
APIONABO;2.25 €;2017;11;MecaMadrid
BATATAS YEMA DE HUEVO;0.79 €;2017;11;MecaMadrid
BERENJENAS MORADAS;0.97 €;2017;11;MecaMadrid
BONIATOS;1.68 €;2017;11;MecaMadrid
BORRAJA INVERNADERO;1.25 €;2017;11;MecaMadrid
BROCOLI;1.24 €;2017;11;MecaMadrid
CALABACIN VERDE;0.76 €;2017;11;MecaMadrid
CALABAZAS REDONDA;1.00 €;2017;11;MecaMadrid
CALABAZAS VIOLIN;0.45 €;2017;11;MecaMadrid
CARDOS;0.70 €;2017;11;MecaMadrid
CARLOTAS;0.01 €;2017;11;MecaMadrid
CEBOLLA FRANCESA/ECHALOTE;2.69 €;2017;11;MecaMadrid
CEBOLLA GRANO DE ORO;0.32 €;2017;11;MecaMadrid
CEBOLLA MORADA;0.48 €;2017;11;MecaMadrid
CEBOLLA TIERNA;0.65 €;2017;11;MecaMadrid
CEBOLLA BLANCA DULCE;0.86 €;2017;11;MecaMadrid
CHAMPIÑON;1.50 €;2017;11;MecaMadrid
CHIRIVIAS;1.23 €;2017;11;MecaMadrid
COLES DE BRUSELAS;1.39 €;2017;11;MecaMadrid
COLES-REPOLLO;0.36 €;2017;11;MecaMadrid
COL CHINA;0.64 €;2017;11;MecaMadrid
COLIFLOR;1.30 €;2017;11;MecaMadrid
CONGELADOS VEGEALES;0.00 €;2017;11;MecaMadrid
CONSERVAS VEGETALES;0.00 €;2017;11;MecaMadrid
CUARTA GAMA HORTALIZAS;0.00 €;2017;11;MecaMadrid
ELABORADOS VEGETALES;0.00 €;2017;11;MecaMadrid
ACHICORIA;1.50 €;2017;11;MecaMadrid
ENDIBIA;1.00 €;2017;11;MecaMadrid
ESCAROLAS;0.57 €;2017;11;MecaMadrid
ESPARRAGO VERDE;6.00 €;2017;11;MecaMadrid
ESPINACAS;0.64 €;2017;11;MecaMadrid
GRELOS;0.59 €;2017;11;MecaMadrid
GUISANTES;4.31 €;2017;11;MecaMadrid
HABAS VERDES;1.98 €;2017;11;MecaMadrid
HINOJO;1.25 €;2017;11;MecaMadrid
JENGIBRE;2.59 €;2017;11;MecaMadrid
JUDIA VERDE HELDA;2.34 €;2017;11;MecaMadrid
JUDIA VERDE BOBY;2.20 €;2017;11;MecaMadrid
JUDIAS VERDES GARRAFAL;3.69 €;2017;11;MecaMadrid
